home_team,away_team,home_win,draw,away_win,home_prob_total_wins,home_prob_total_draws,home_prob_total_loses,prob_total_home_wins,prob_total_home_draws,prob_total_home_loses,home_avg_total_goles_scored,home_avg_total_goles_conceded,avg_total_home_goles_scored,avg_total_home_goles_conceded,home_avg_total_points,avg_total_home_points,home_point_1_back,home_point_3_back,home_point_5_back,home_team_form,away_prob_total_wins,away_prob_total_draws,away_prob_total_loses,prob_total_away_wins,prob_total_away_draws,prob_total_away_loses,away_avg_total_goles_scored,away_avg_total_goles_conceded,avg_total_away_goles_scored,avg_total_away_goles_conceded,away_avg_total_points,avg_total_away_points,away_point_1_back,away_point_3_back,away_point_5_back,away_team_form
hannover,frankfurt,1,0,0,0.31,0.15,0.54,0.57,0.29,0.14,1.15,1.69,1.71,1.14,1.08,2,0,1,1,-0.23,0.15,0.38,0.46,0.29,0.29,0.43,1.31,1.85,1.29,1.86,0.85,1.14,1,1,2,-0.31
leverkusen,nuernberg,1,0,0,0.77,0.08,0.15,0.86,0.14,0,2.15,1.08,2.86,1.29,2.38,2.71,3,6,12,0.62,0,0.62,0.38,0,0.71,0.29,1,2,1.29,1.86,0.62,0.71,1,1,3,-0.38
hamburg,augsburg,0,0,1,0.29,0.29,0.43,0.33,0.17,0.5,2.14,2.21,1.83,2.17,1.14,1.17,1,4,7,-0.14,0.36,0.14,0.5,0.14,0.14,0.71,1.07,1.64,0.57,1.71,1.21,0.57,1,4,7,-0.14
vfbstuttgart,hannover,1,0,0,0.29,0.29,0.43,0.17,0.5,0.33,1.71,1.86,1.5,1.33,1.14,1,0,3,4,-0.14,0.36,0.14,0.5,0,0,1,1.21,1.57,0.5,2.33,1.21,0,3,4,4,-0.14
braunschweig,herthabsc,0,0,1,0.14,0.14,0.71,0.14,0.14,0.71,0.57,1.86,0.57,1.71,0.57,0.57,0,1,4,-0.57,0.36,0.29,0.36,0.17,0.5,0.33,1.43,1.21,1.5,1.83,1.36,1,1,4,4,0
frankfurt,hoffenheim,0,0,1,0.14,0.36,0.5,0,0.5,0.5,1.21,1.86,1.33,1.83,0.79,0.5,0,1,1,-0.36,0.21,0.36,0.43,0.33,0.17,0.5,2.29,2.43,2.33,2.33,1,1.17,1,1,4,-0.21
dortmund,leverkusen,0,0,1,0.71,0.07,0.21,0.86,0,0.14,2.5,1.07,3,1,2.21,2.57,3,3,9,0.5,0.79,0.07,0.14,0.67,0,0.33,2.21,1,1.33,0.83,2.43,2,3,9,12,0.64
nuernberg,mainz,0,1,0,0,0.57,0.43,0,0.5,0.5,0.93,2.07,0.67,2.17,0.57,0.5,0,1,2,-0.43,0.43,0.07,0.5,0.33,0,0.67,1.5,2,1.5,2.67,1.36,1,0,6,9,-0.07
mgladbach,schalke,1,0,0,0.64,0.07,0.29,1,0,0,2.21,1.14,3,0.57,2,3,3,9,15,0.36,0.5,0.21,0.29,0.43,0.29,0.29,2.07,1.86,1.86,2,1.71,1.57,3,7,10,0.21
freiburg,wolfsburg,0,0,1,0.14,0.36,0.5,0,0.5,0.5,1,1.79,0.83,1.83,0.79,0.5,0,3,6,-0.36,0.5,0.14,0.36,0.29,0.14,0.57,1.43,1.14,0.86,1.57,1.64,1,1,5,11,0.14
augsburg,braunschweig,1,0,0,0.4,0.13,0.47,0.57,0.14,0.29,1.07,1.53,1.57,1.57,1.33,1.86,3,7,10,-0.07,0.13,0.13,0.73,0.14,0.14,0.71,0.53,1.87,0.57,2,0.53,0.57,0,0,4,-0.6
herthabsc,bremen,1,0,0,0.4,0.27,0.33,0.5,0.13,0.38,1.47,1.13,1.38,0.75,1.47,1.63,3,4,7,0.07,0.27,0.27,0.47,0.25,0.25,0.5,1.27,2.27,1.25,2,1.07,1,0,1,4,-0.2
hoffenheim,dortmund,0,1,0,0.27,0.33,0.4,0.13,0.5,0.38,2.27,2.33,2.25,2.5,1.13,0.88,3,4,4,-0.13,0.67,0.07,0.27,0.57,0.14,0.29,2.33,1.07,2,1.14,2.07,1.86,0,3,6,0.4
leverkusen,frankfurt,0,0,1,0.8,0.07,0.13,0.88,0.13,0,2.13,0.93,2.88,1.13,2.47,2.75,3,9,12,0.67,0.13,0.33,0.53,0.25,0.25,0.5,1.2,1.87,1.13,1.88,0.73,1,0,1,1,-0.4
schalke,freiburg,1,0,0,0.47,0.2,0.33,0.57,0.14,0.29,2,1.87,2.29,1.71,1.6,1.86,0,4,10,0.13,0.13,0.33,0.53,0.25,0.25,0.5,0.93,1.87,1.13,1.75,0.73,1,0,3,6,-0.4
mainz,mgladbach,0,1,0,0.4,0.13,0.47,0.5,0.13,0.38,1.47,1.93,1.5,1.5,1.33,1.63,1,4,7,-0.07,0.67,0.07,0.27,0.29,0.14,0.57,2.2,1.13,1.43,1.71,2.07,1,3,9,15,0.4
hannover,nuernberg,0,1,0,0.33,0.13,0.53,0.63,0.25,0.13,1.27,1.73,1.75,1,1.13,2.13,0,3,4,-0.2,0,0.6,0.4,0,0.63,0.38,0.93,2,1.13,2,0.6,0.63,1,2,2,-0.4
wolfsburg,vfbstuttgart,1,0,0,0.53,0.13,0.33,0.71,0.14,0.14,1.53,1.07,2,0.71,1.73,2.29,3,5,11,0.2,0.33,0.27,0.4,0.38,0.13,0.5,1.87,1.87,1.88,2.25,1.27,1.25,3,3,6,-0.07
frankfurt,augsburg,0,1,0,0.19,0.31,0.5,0,0.43,0.57,1.19,1.75,1.29,1.86,0.88,0.43,3,3,4,-0.31,0.44,0.13,0.44,0.25,0.13,0.63,1.25,1.5,0.63,1.5,1.44,0.88,3,7,10,0
vfbstuttgart,bmuenchen,0,0,1,0.31,0.25,0.44,0.29,0.43,0.29,1.81,1.94,1.86,1.43,1.19,1.29,0,3,6,-0.13,0.88,0.13,0,0.71,0.29,0,2.63,0.5,2.71,0.43,2.75,2.43,3,9,15,0.88
braunschweig,hoffenheim,1,0,0,0.13,0.13,0.75,0.13,0.13,0.75,0.56,2,0.5,1.75,0.5,0.5,0,0,1,-0.63,0.25,0.38,0.38,0.43,0.14,0.43,2.25,2.31,2.29,2.14,1.13,1.43,1,5,5,-0.13
bremen,leverkusen,1,0,0,0.25,0.25,0.5,0.29,0.29,0.43,1.31,2.31,1.29,2.57,1,1.14,0,1,1,-0.25,0.75,0.06,0.19,0.71,0,0.29,2,0.94,1.29,0.71,2.31,2.14,0,6,12,0.56
hamburg,mainz,0,0,1,0.25,0.25,0.5,0.29,0.14,0.57,1.94,2.19,1.57,2,1,1,0,1,4,-0.25,0.38,0.19,0.44,0.29,0.14,0.57,1.38,1.81,1.43,2.43,1.31,1,1,2,8,-0.06
nuernberg,schalke,0,1,0,0,0.63,0.38,0,0.57,0.43,1.06,2.06,0.71,2,0.63,0.57,1,2,3,-0.38,0.5,0.19,0.31,0.38,0.25,0.38,2,1.75,1.75,2,1.69,1.38,3,6,10,0.19
mgladbach,bmuenchen,0,0,1,0.59,0.18,0.24,0.89,0.11,0,2.06,1.12,2.78,0.78,1.94,2.78,1,5,11,0.35,0.88,0.12,0,0.75,0.25,0,2.59,0.53,2.63,0.5,2.76,2.5,3,9,15,0.88
bremen,braunschweig,0,1,0,0.29,0.24,0.47,0.38,0.25,0.38,1.29,2.18,1.25,2.25,1.12,1.38,3,3,4,-0.18,0.18,0.12,0.71,0.13,0.13,0.75,0.59,1.88,0.63,2.25,0.65,0.5,3,3,3,-0.53
wolfsburg,hannover,0,0,1,0.53,0.18,0.29,0.75,0.13,0.13,1.65,1.12,2.13,0.75,1.76,2.38,1,7,9,0.24,0.29,0.18,0.53,0,0,1,1.35,1.82,0.75,2.5,1.06,0,0,1,4,-0.24
frankfurt,herthabsc,1,0,0,0.18,0.35,0.47,0,0.5,0.5,1.18,1.71,1.25,1.75,0.88,0.5,1,4,5,-0.29,0.47,0.24,0.29,0.38,0.38,0.25,1.59,1.18,1.63,1.5,1.65,1.5,3,9,10,0.18
vfbstuttgart,mainz,0,0,1,0.29,0.24,0.47,0.25,0.38,0.38,1.76,1.94,1.75,1.5,1.12,1.13,0,3,3,-0.18,0.41,0.18,0.41,0.38,0.13,0.5,1.47,1.82,1.63,2.38,1.41,1.25,3,5,8,0
hamburg,schalke,0,0,1,0.24,0.24,0.53,0.25,0.13,0.63,1.94,2.24,1.63,2.13,0.94,0.88,0,0,4,-0.29,0.47,0.24,0.29,0.33,0.33,0.33,1.88,1.65,1.56,1.78,1.65,1.33,1,4,8,0.18
augsburg,bremen,1,0,0,0.39,0.22,0.39,0.63,0.13,0.25,1.28,1.5,1.88,1.5,1.39,2,1,5,9,0,0.28,0.28,0.44,0.22,0.22,0.56,1.22,2.06,1.33,2.11,1.11,0.89,1,4,5,-0.17
braunschweig,dortmund,0,0,1,0.17,0.17,0.67,0.22,0.11,0.67,0.56,1.78,0.56,1.56,0.67,0.78,1,4,4,-0.5,0.56,0.17,0.28,0.5,0.25,0.25,2.22,1.22,2,1.25,1.83,1.75,1,2,5,0.28
mainz,freiburg,1,0,0,0.44,0.17,0.39,0.44,0.22,0.33,1.5,1.78,1.33,1.33,1.5,1.56,3,7,8,0.06,0.22,0.28,0.5,0.22,0.22,0.56,1.06,1.83,1,1.78,0.94,0.89,3,6,6,-0.28
hoffenheim,hamburg,1,0,0,0.22,0.33,0.44,0.11,0.56,0.33,2,2.33,2.22,2.44,1,0.89,0,1,5,-0.22,0.22,0.22,0.56,0.22,0.33,0.44,1.83,2.28,2.22,2.33,0.89,1,0,0,1,-0.33
hannover,mgladbach,1,0,0,0.33,0.17,0.5,0.56,0.33,0.11,1.44,1.78,1.89,1.22,1.17,2,3,4,7,-0.17,0.56,0.17,0.28,0.25,0.25,0.5,1.94,1.17,1.25,1.5,1.83,1,0,2,8,0.28
nuernberg,bmuenchen,0,0,1,0.11,0.58,0.32,0.11,0.56,0.33,1.26,1.79,1,1.56,0.89,0.89,3,7,9,-0.21,0.89,0.11,0,0.78,0.22,0,2.68,0.47,2.56,0.44,2.79,2.56,3,9,15,0.89
frankfurt,braunschweig,1,0,0,0.21,0.32,0.47,0.11,0.44,0.44,1.11,1.79,1.22,1.56,0.95,0.78,0,4,7,-0.26,0.16,0.16,0.68,0.11,0.22,0.67,0.58,1.79,0.56,2,0.63,0.56,0,4,4,-0.53
bremen,dortmund,0,0,1,0.26,0.26,0.47,0.33,0.33,0.33,1.21,2.11,1.11,2,1.05,1.33,0,4,4,-0.21,0.58,0.16,0.26,0.56,0.22,0.22,2.21,1.21,2,1.22,1.89,1.89,3,4,5,0.32
schalke,hannover,1,0,0,0.53,0.21,0.26,0.67,0.11,0.22,1.95,1.53,2.22,1.44,1.79,2.11,3,7,10,0.26,0.37,0.16,0.47,0.11,0,0.89,1.53,1.74,1,2.33,1.26,0.33,3,6,7,-0.11
hamburg,herthabsc,0,0,1,0.21,0.21,0.58,0.22,0.11,0.67,1.74,2.32,1.44,2.22,0.84,0.78,0,0,0,-0.37,0.42,0.21,0.37,0.33,0.33,0.33,1.47,1.26,1.44,1.44,1.47,1.33,0,3,9,0.05
freiburg,hoffenheim,0,1,0,0.21,0.26,0.53,0.22,0.33,0.44,1,1.84,1.11,1.89,0.89,1,0,6,6,-0.32,0.26,0.32,0.42,0.33,0.11,0.56,2.05,2.21,1.78,2.22,1.11,1.11,3,3,7,-0.16
mgladbach,leverkusen,0,0,1,0.53,0.16,0.32,0.8,0.1,0.1,1.89,1.26,2.5,0.9,1.74,2.5,0,1,5,0.21,0.68,0.05,0.26,0.56,0,0.44,1.89,1.05,1.22,1,2.11,1.67,3,3,6,0.42
wolfsburg,mainz,1,0,0,0.47,0.16,0.37,0.67,0.11,0.22,1.58,1.26,2,1,1.58,2.11,0,1,7,0.11,0.47,0.16,0.37,0.44,0.11,0.44,1.53,1.68,1.67,2.22,1.58,1.44,3,9,11,0.11
dortmund,frankfurt,1,0,0,0.6,0.15,0.25,0.6,0.1,0.3,2.35,1.2,2.4,1.2,1.95,1.9,3,7,8,0.35,0.25,0.3,0.45,0.3,0.2,0.5,1.2,1.7,1,2,1.05,1.1,3,6,10,-0.2
bmuenchen,freiburg,1,0,0,0.9,0.1,0,1,0,0,2.65,0.45,2.8,0.5,2.8,3,3,9,15,0.9,0.2,0.3,0.5,0.2,0.2,0.6,1,1.8,0.9,1.8,0.9,0.8,1,4,7,-0.3
braunschweig,hamburg,1,0,0,0.15,0.15,0.7,0.2,0.1,0.7,0.55,1.85,0.6,1.6,0.6,0.7,0,1,4,-0.55,0.2,0.2,0.6,0.2,0.3,0.5,1.65,2.35,2,2.4,0.8,0.9,0,0,0,-0.4
mainz,hannover,1,0,0,0.45,0.15,0.4,0.5,0.2,0.3,1.45,1.75,1.4,1.2,1.5,1.7,0,6,10,0.05,0.35,0.15,0.5,0.1,0,0.9,1.45,1.75,0.9,2.3,1.2,0.3,0,6,7,-0.15
bremen,mgladbach,0,1,0,0.25,0.25,0.5,0.3,0.3,0.4,1.2,2.25,1.1,2.3,1,1.2,0,1,4,-0.25,0.5,0.15,0.35,0.22,0.22,0.56,1.8,1.25,1.22,1.67,1.65,0.89,0,0,2,0.15
augsburg,nuernberg,0,0,1,0.45,0.2,0.35,0.67,0.11,0.22,1.5,1.45,2,1.44,1.55,2.11,3,7,11,0.1,0.1,0.55,0.35,0.1,0.6,0.3,1.2,1.8,1.5,2,0.85,0.9,0,6,8,-0.25
leverkusen,schalke,0,0,1,0.7,0.05,0.25,0.8,0.1,0.1,1.85,1,2.5,1.1,2.15,2.5,3,6,6,0.45,0.55,0.2,0.25,0.4,0.3,0.3,1.95,1.45,1.7,1.6,1.85,1.5,3,9,13,0.3
herthabsc,wolfsburg,0,0,1,0.45,0.2,0.35,0.5,0.1,0.4,1.55,1.2,1.5,1.1,1.55,1.6,3,3,9,0.1,0.5,0.15,0.35,0.3,0.2,0.5,1.65,1.2,1.2,1.5,1.65,1.1,3,3,7,0.15
freiburg,augsburg,0,0,1,0.19,0.29,0.52,0.2,0.4,0.4,0.95,1.9,1.1,1.8,0.86,1,0,1,7,-0.33,0.43,0.19,0.38,0.27,0.27,0.45,1.43,1.43,1.09,1.45,1.48,1.09,0,6,8,0.05
hannover,bmuenchen,0,0,1,0.33,0.14,0.52,0.6,0.3,0.1,1.38,1.76,2,1.2,1.14,2.1,0,3,6,-0.19,0.9,0.1,0,0.8,0.2,0,2.71,0.43,2.5,0.4,2.81,2.6,3,9,15,0.9
nuernberg,braunschweig,1,0,0,0.14,0.52,0.33,0.1,0.5,0.4,1.19,1.71,0.9,1.6,0.95,0.8,3,6,10,-0.19,0.19,0.14,0.67,0.1,0.2,0.7,0.71,1.86,0.5,2.1,0.71,0.5,3,3,7,-0.48
frankfurt,bremen,0,1,0,0.24,0.29,0.48,0.2,0.4,0.4,1.14,1.81,1.4,1.4,1,1,0,3,7,-0.24,0.24,0.29,0.48,0.2,0.2,0.6,1.19,2.19,1.3,2.2,1,0.8,1,1,5,-0.24
hamburg,dortmund,1,0,0,0.19,0.19,0.62,0.2,0.1,0.7,1.67,2.43,1.3,2.3,0.76,0.7,0,0,0,-0.43,0.62,0.14,0.24,0.6,0.2,0.2,2.43,1.14,2.3,1.2,2,2,3,9,10,0.38
vfbstuttgart,herthabsc,0,0,1,0.24,0.19,0.57,0.2,0.3,0.5,1.62,2.14,1.6,1.8,0.9,0.9,0,0,0,-0.33,0.43,0.19,0.38,0.4,0.3,0.3,1.52,1.24,1.6,1.3,1.48,1.5,0,3,6,0.05
mgladbach,hoffenheim,0,1,0,0.48,0.19,0.33,0.73,0.09,0.18,1.76,1.24,2.27,0.91,1.62,2.27,1,1,2,0.14,0.29,0.33,0.38,0.3,0.2,0.5,2.1,2.1,1.7,2.1,1.19,1.1,3,7,7,-0.1
wolfsburg,leverkusen,1,0,0,0.52,0.14,0.33,0.7,0.1,0.2,1.67,1.19,2.1,0.9,1.71,2.2,3,6,7,0.19,0.67,0.05,0.29,0.6,0,0.4,1.81,1.05,1.2,0.9,2.05,1.8,0,6,6,0.38
schalke,mainz,0,1,0,0.57,0.19,0.24,0.7,0.1,0.2,1.95,1.43,2.2,1.3,1.9,2.2,3,9,13,0.33,0.48,0.14,0.38,0.4,0.1,0.5,1.48,1.67,1.5,2.3,1.57,1.3,3,6,12,0.1
herthabsc,freiburg,0,1,0,0.45,0.18,0.36,0.45,0.09,0.45,1.55,1.23,1.45,1.18,1.55,1.45,3,6,6,0.09,0.18,0.27,0.55,0.18,0.18,0.64,1,2,0.82,2,0.82,0.73,0,1,4,-0.36
bremen,hamburg,1,0,0,0.23,0.32,0.45,0.27,0.36,0.36,1.14,2.09,1.09,2.18,1,1.18,1,2,3,-0.23,0.23,0.18,0.59,0.18,0.27,0.55,1.73,2.32,2,2.55,0.86,0.82,3,3,3,-0.36
augsburg,hannover,0,1,0,0.45,0.18,0.36,0.6,0.1,0.3,1.55,1.45,1.8,1.4,1.55,1.9,3,6,10,0.09,0.32,0.14,0.55,0.09,0,0.91,1.32,1.86,0.82,2.27,1.09,0.27,0,0,6,-0.23
leverkusen,mainz,0,0,1,0.64,0.05,0.32,0.73,0.09,0.18,1.77,1.14,2.36,1.18,1.95,2.27,0,3,6,0.32,0.45,0.18,0.36,0.36,0.18,0.45,1.41,1.59,1.36,2.09,1.55,1.27,1,4,10,0.09
bmuenchen,schalke,1,0,0,0.91,0.09,0,1,0,0,2.77,0.41,2.91,0.45,2.82,3,3,9,15,0.91,0.55,0.23,0.23,0.45,0.27,0.27,1.86,1.36,1.73,1.55,1.86,1.64,1,7,13,0.32
frankfurt,vfbstuttgart,1,0,0,0.23,0.32,0.45,0.18,0.45,0.36,1.09,1.73,1.27,1.27,1,1,1,4,7,-0.23,0.23,0.18,0.59,0.27,0.09,0.64,1.59,2.14,1.64,2.45,0.86,0.91,0,0,0,-0.36
wolfsburg,bmuenchen,0,0,1,0.52,0.13,0.35,0.73,0.09,0.18,1.74,1.39,2.18,0.91,1.7,2.27,0,6,9,0.17,0.91,0.09,0,0.82,0.18,0,2.87,0.43,2.64,0.36,2.83,2.64,3,9,15,0.91
nuernberg,bremen,0,0,1,0.17,0.48,0.35,0.18,0.45,0.36,1.17,1.74,1,1.55,1,1,0,6,9,-0.17,0.26,0.3,0.43,0.18,0.27,0.55,1.13,2,1.18,2,1.09,0.82,3,5,5,-0.17
hamburg,frankfurt,0,1,0,0.22,0.17,0.61,0.27,0.09,0.64,1.65,2.26,1.45,2.09,0.83,0.91,0,3,3,-0.39,0.26,0.3,0.43,0.27,0.18,0.55,1.13,1.7,0.91,2.18,1.09,1,3,4,7,-0.17
mainz,herthabsc,0,1,0,0.48,0.17,0.35,0.55,0.18,0.27,1.39,1.52,1.45,1.09,1.61,1.82,3,7,10,0.13,0.43,0.22,0.35,0.45,0.27,0.27,1.48,1.17,1.64,1.27,1.52,1.64,1,4,7,0.09
schalke,hoffenheim,1,0,0,0.52,0.22,0.26,0.64,0.18,0.18,1.83,1.52,2,1.18,1.78,2.09,0,4,10,0.26,0.3,0.35,0.35,0.27,0.27,0.45,2.26,2.09,1.73,2.09,1.26,1.09,3,7,11,-0.04
hannover,leverkusen,0,1,0,0.3,0.17,0.52,0.55,0.27,0.18,1.3,1.83,1.82,1.45,1.09,1.91,1,1,4,-0.22,0.61,0.04,0.35,0.55,0,0.45,1.7,1.13,1.18,1.09,1.87,1.64,0,0,6,0.26
frankfurt,freiburg,0,0,1,0.25,0.33,0.42,0.25,0.42,0.33,1.13,1.67,1.33,1.25,1.08,1.17,1,5,8,-0.17,0.17,0.29,0.54,0.17,0.25,0.58,0.92,1.88,0.75,1.83,0.79,0.75,0,1,2,-0.38
herthabsc,hannover,0,0,1,0.42,0.25,0.33,0.42,0.17,0.42,1.46,1.17,1.33,1.08,1.5,1.42,1,5,8,0.08,0.29,0.21,0.5,0.08,0.08,0.83,1.29,1.79,0.83,2.17,1.08,0.33,1,2,2,-0.21
bmuenchen,leverkusen,1,0,0,0.92,0.08,0,1,0,0,3,0.46,3.08,0.5,2.83,3,3,9,15,0.92,0.58,0.08,0.33,0.5,0.08,0.42,1.67,1.13,1.17,1.08,1.83,1.58,1,1,4,0.25
hoffenheim,mainz,0,0,1,0.29,0.33,0.38,0.33,0.42,0.25,2.17,2.17,2.75,2.08,1.21,1.42,0,4,8,-0.08,0.46,0.21,0.33,0.42,0.17,0.42,1.38,1.5,1.33,1.92,1.58,1.42,1,5,8,0.13
dortmund,mgladbach,0,0,1,0.63,0.13,0.25,0.67,0.08,0.25,2.29,1.13,2.58,1,2,2.08,3,6,12,0.38,0.42,0.25,0.33,0.18,0.36,0.45,1.71,1.29,1.18,1.55,1.5,0.91,0,2,3,0.08
hamburg,nuernberg,1,0,0,0.21,0.21,0.58,0.25,0.17,0.58,1.63,2.21,1.42,2,0.83,0.92,1,4,4,-0.38,0.17,0.46,0.38,0.17,0.5,0.33,1.13,1.75,1.33,1.92,0.96,1,0,3,6,-0.21
augsburg,schalke,0,0,1,0.46,0.21,0.33,0.55,0.18,0.27,1.54,1.42,1.73,1.36,1.58,1.82,3,7,10,0.13,0.54,0.21,0.25,0.42,0.25,0.33,1.92,1.46,1.67,1.83,1.83,1.5,3,4,10,0.29
bremen,vfbstuttgart,0,1,0,0.29,0.29,0.42,0.33,0.33,0.33,1.17,1.92,1.08,2,1.17,1.33,3,7,8,-0.13,0.21,0.21,0.58,0.25,0.08,0.67,1.58,2.13,1.58,2.42,0.83,0.83,1,1,1,-0.38
braunschweig,wolfsburg,0,1,0,0.17,0.21,0.63,0.25,0.17,0.58,0.79,1.83,0.92,1.58,0.71,0.92,1,2,5,-0.46,0.5,0.13,0.38,0.33,0.17,0.5,1.71,1.58,1.33,1.83,1.63,1.17,0,3,9,0.13
wolfsburg,augsburg,0,1,0,0.48,0.16,0.36,0.67,0.08,0.25,1.68,1.56,2.08,1.33,1.6,2.08,1,1,7,0.12,0.44,0.2,0.36,0.38,0.23,0.38,1.52,1.44,1.38,1.46,1.52,1.38,0,4,7,0.08
mainz,bmuenchen,0,0,1,0.48,0.2,0.32,0.5,0.25,0.25,1.48,1.52,1.42,1.08,1.64,1.75,3,7,11,0.16,0.92,0.08,0,0.83,0.17,0,2.96,0.48,2.92,0.42,2.84,2.67,3,9,15,0.92
schalke,braunschweig,1,0,0,0.56,0.2,0.24,0.67,0.17,0.17,1.92,1.44,2.17,1.08,1.88,2.17,3,6,10,0.32,0.16,0.24,0.6,0.08,0.25,0.67,0.8,1.8,0.67,2.08,0.72,0.5,1,3,6,-0.44
freiburg,bremen,1,0,0,0.2,0.28,0.52,0.17,0.33,0.5,1.04,1.84,1.08,1.92,0.88,0.83,3,4,4,-0.32,0.28,0.32,0.4,0.25,0.25,0.5,1.16,1.88,1.25,1.83,1.16,1,1,7,9,-0.12
hannover,dortmund,0,0,1,0.32,0.2,0.48,0.5,0.33,0.17,1.36,1.72,1.75,1.42,1.16,1.83,3,5,5,-0.16,0.6,0.12,0.28,0.58,0.17,0.25,2.24,1.16,2,1.25,1.92,1.92,0,6,9,0.32
nuernberg,frankfurt,0,0,1,0.16,0.44,0.4,0.17,0.42,0.42,1.12,1.76,0.92,1.58,0.92,0.92,0,0,6,-0.24,0.24,0.32,0.44,0.25,0.25,0.5,1.12,1.76,0.92,2.08,1.04,1,0,4,5,-0.2
vfbstuttgart,hamburg,1,0,0,0.2,0.24,0.56,0.17,0.33,0.5,1.56,2.08,1.58,1.83,0.84,0.83,1,2,2,-0.36,0.24,0.2,0.56,0.17,0.25,0.58,1.64,2.16,1.83,2.42,0.92,0.75,3,4,7,-0.32
mgladbach,herthabsc,1,0,0,0.44,0.24,0.32,0.62,0.15,0.23,1.72,1.28,2.15,1.08,1.56,2,3,4,6,0.12,0.4,0.24,0.36,0.42,0.33,0.25,1.4,1.24,1.58,1.25,1.44,1.58,0,2,5,0.04
leverkusen,hoffenheim,0,0,1,0.56,0.08,0.36,0.67,0.08,0.25,1.64,1.16,2.17,1.17,1.76,2.08,0,1,1,0.2,0.28,0.32,0.4,0.25,0.25,0.5,2.16,2.24,1.58,2.25,1.16,1,0,3,7,-0.12
herthabsc,bmuenchen,0,0,1,0.38,0.23,0.38,0.38,0.15,0.46,1.35,1.31,1.23,1.23,1.38,1.31,0,1,5,0,0.92,0.08,0,0.85,0.15,0,2.92,0.46,2.85,0.38,2.85,2.69,3,9,15,0.92
hamburg,freiburg,0,1,0,0.23,0.19,0.58,0.31,0.15,0.54,1.58,2.12,1.46,1.92,0.88,1.08,0,4,7,-0.35,0.23,0.27,0.5,0.23,0.23,0.54,1.12,1.81,1,1.77,0.96,0.92,3,6,7,-0.27
hoffenheim,hannover,1,0,0,0.31,0.31,0.38,0.31,0.38,0.31,2.19,2.23,2.69,2.23,1.23,1.31,3,3,7,-0.08,0.31,0.19,0.5,0.15,0.08,0.77,1.31,1.77,1,2,1.12,0.54,0,4,5,-0.19
frankfurt,mgladbach,1,0,0,0.27,0.31,0.42,0.23,0.38,0.38,1.27,1.77,1.31,1.46,1.12,1.08,3,4,8,-0.15,0.46,0.23,0.31,0.25,0.33,0.42,1.77,1.23,1.25,1.5,1.62,1.08,3,6,8,0.15
dortmund,schalke,0,1,0,0.62,0.12,0.27,0.62,0.08,0.31,2.27,1.12,2.46,1.08,1.96,1.92,3,6,9,0.35,0.58,0.19,0.23,0.46,0.23,0.31,1.96,1.42,1.69,1.77,1.92,1.62,3,9,10,0.35
bremen,wolfsburg,0,0,1,0.27,0.31,0.42,0.31,0.38,0.31,1.15,1.92,1.08,1.92,1.12,1.31,0,4,8,-0.15,0.46,0.19,0.35,0.31,0.23,0.46,1.65,1.54,1.31,1.77,1.58,1.15,1,2,5,0.12
mainz,augsburg,1,0,0,0.44,0.19,0.37,0.46,0.23,0.31,1.41,1.59,1.31,1.15,1.52,1.62,0,3,7,0.07,0.41,0.22,0.37,0.36,0.29,0.36,1.48,1.48,1.36,1.43,1.44,1.36,0,1,5,0.04
leverkusen,braunschweig,0,1,0,0.56,0.07,0.37,0.62,0.08,0.31,1.7,1.22,2.15,1.31,1.74,1.92,3,3,4,0.19,0.19,0.22,0.59,0.08,0.23,0.69,0.89,1.81,0.69,2.15,0.78,0.46,3,4,6,-0.41
hannover,bremen,0,0,1,0.3,0.19,0.52,0.46,0.31,0.23,1.3,1.81,1.62,1.54,1.07,1.69,0,3,5,-0.22,0.26,0.3,0.44,0.23,0.23,0.54,1.15,1.96,1.23,1.92,1.07,0.92,0,1,7,-0.19
vfbstuttgart,dortmund,0,0,1,0.22,0.22,0.56,0.23,0.31,0.46,1.48,2,1.54,1.69,0.89,1,0,4,5,-0.33,0.59,0.15,0.26,0.62,0.15,0.23,2.19,1.07,2.08,1.15,1.93,2,1,4,10,0.33
wolfsburg,frankfurt,1,0,0,0.48,0.19,0.33,0.62,0.15,0.23,1.7,1.52,2,1.31,1.63,2,3,5,5,0.15,0.3,0.3,0.41,0.31,0.23,0.46,1.26,1.7,1.23,2.08,1.19,1.15,3,6,10,-0.11
mgladbach,hamburg,1,0,0,0.44,0.22,0.33,0.64,0.14,0.21,1.7,1.22,2.21,1,1.56,2.07,0,6,7,0.11,0.22,0.22,0.56,0.15,0.23,0.62,1.56,2.07,1.69,2.31,0.89,0.69,1,4,5,-0.33
schalke,herthabsc,1,0,0,0.56,0.22,0.22,0.69,0.15,0.15,1.89,1.37,2.23,1.08,1.89,2.23,1,7,10,0.33,0.37,0.22,0.41,0.38,0.31,0.31,1.33,1.37,1.46,1.38,1.33,1.46,0,0,2,-0.04
bmuenchen,hoffenheim,0,1,0,0.93,0.07,0,1,0,0,2.93,0.48,3,0.54,2.85,3,3,9,15,0.93,0.33,0.3,0.37,0.31,0.23,0.46,2.22,2.19,1.69,2.23,1.3,1.15,3,6,9,-0.04
