season,round,home_team,away_team,home_win,draw,away_win,home_prob_total_wins,home_prob_total_draws,home_prob_total_loses,prob_total_home_wins,prob_total_home_draws,prob_total_home_loses,home_avg_total_goles_scored,home_avg_total_goles_conceded,avg_total_home_goles_scored,avg_total_home_goles_conceded,home_avg_total_points,avg_total_home_points,home_point_1_back,home_point_3_back,home_point_5_back,home_team_form,away_prob_total_wins,away_prob_total_draws,away_prob_total_loses,prob_total_away_wins,prob_total_away_draws,prob_total_away_loses,away_avg_total_goles_scored,away_avg_total_goles_conceded,avg_total_away_goles_scored,avg_total_away_goles_conceded,away_avg_total_points,avg_total_away_points,away_point_1_back,away_point_3_back,away_point_5_back,away_team_form,home_win_0_proba,home_win_1_proba
2014,13,seongnam_fc,ulsan_hyundai,0,1,0,0.25,0.25,0.5,0.33,0.5,0.17,0.5,0.58,0.83,0.33,1,1.5,0,3,4,-0.25,0.42,0.33,0.25,0.2,0.4,0.4,1.33,0.67,0.4,0.6,1.58,1,3,5,6,0.17,0.7386218407,0.2613781593
2014,14,incheon_united,seongnam_fc,0,1,0,0.08,0.38,0.54,0.17,0.33,0.5,0.38,1.31,0.33,1,0.62,0.83,0,4,4,-0.46,0.23,0.31,0.46,0.17,0,0.83,0.54,0.62,0.17,0.83,1,0.5,1,4,4,-0.23,0.7562064352,0.2437935648
2014,15,seongnam_fc,jeju_united,0,0,1,0.21,0.36,0.43,0.29,0.57,0.14,0.57,0.64,0.86,0.43,1,1.43,1,2,5,-0.21,0.43,0.36,0.21,0.29,0.43,0.29,0.93,0.86,0.86,1.29,1.64,1.29,1,3,7,0.21,0.6140511211,0.3859488789
2014,15,gyeongnam_fc,jeonbuk_fc,0,0,1,0.14,0.5,0.36,0.33,0.5,0.17,0.86,1.57,1.17,1,0.93,1.5,0,2,3,-0.21,0.5,0.29,0.21,0.43,0.29,0.29,1.29,0.71,0.86,0.57,1.79,1.57,1,5,8,0.29,0.7488457615,0.2511542385
2014,15,sangju_sangmu,jeonnam_dragons,0,0,1,0.21,0.57,0.21,0.29,0.57,0.14,1.29,1.29,1.14,0.86,1.21,1.43,3,7,8,0,0.5,0.21,0.29,0.5,0.17,0.33,1.5,1.36,1,1,1.71,1.67,3,4,10,0.21,0.6531877856,0.3468122144
2014,15,ulsan_hyundai,pohang_steelers,0,0,1,0.36,0.36,0.29,0.57,0.29,0.14,1.36,0.86,2,0.71,1.43,2,0,4,6,0.07,0.57,0.21,0.21,0.33,0.33,0.33,1.86,1,1.33,1.5,1.93,1.33,1,5,8,0.36,0.6193011777,0.3806988223
2014,16,gyeongnam_fc,ulsan_hyundai,0,0,1,0.13,0.47,0.4,0.29,0.43,0.29,0.87,1.73,1.14,1.43,0.87,1.29,0,1,3,-0.27,0.33,0.33,0.33,0.14,0.43,0.43,1.27,0.93,0.71,1,1.33,0.86,0,1,5,0,0.6910547874,0.3089452126
2014,17,ulsan_hyundai,jeonbuk_fc,0,1,0,0.38,0.31,0.31,0.5,0.25,0.25,1.25,0.88,1.75,0.88,1.44,1.75,3,3,7,0.06,0.56,0.25,0.19,0.5,0.25,0.25,1.75,0.69,1.25,0.63,1.94,1.75,3,7,11,0.38,0.699896472,0.300103528
2014,17,incheon_united,pohang_steelers,0,1,0,0.06,0.44,0.5,0.14,0.43,0.43,0.63,1.44,0.43,1,0.63,0.86,0,2,3,-0.44,0.63,0.19,0.19,0.43,0.29,0.29,1.88,0.88,1.43,1.29,2.06,1.57,3,7,11,0.44,0.8280087515,0.1719912485
2014,17,busan_ipark,suwon_bluewings,0,0,1,0.19,0.31,0.5,0.29,0.57,0.14,0.75,1.44,1.29,1.14,0.88,1.43,0,1,1,-0.31,0.44,0.31,0.25,0.25,0.38,0.38,1.31,1.13,1.25,1.38,1.63,1.13,3,6,8,0.19,0.7508086728,0.2491913272
2014,18,gyeongnam_fc,fc_seoul,0,1,0,0.12,0.41,0.47,0.25,0.38,0.38,0.76,1.65,1,1.38,0.76,1.13,0,0,1,-0.35,0.29,0.35,0.35,0.13,0.5,0.38,0.82,0.76,0.75,1,1.24,0.88,3,7,9,-0.06,0.7406244697,0.2593755303
2014,18,busan_ipark,jeju_united,0,1,0,0.18,0.29,0.53,0.25,0.5,0.25,0.71,1.47,1.13,1.25,0.82,1.25,0,1,1,-0.35,0.47,0.35,0.18,0.38,0.38,0.25,1.06,0.82,1,1.25,1.76,1.5,3,7,9,0.29,0.7663390923,0.2336609077
2014,18,sangju_sangmu,seongnam_fc,0,1,0,0.18,0.47,0.35,0.25,0.5,0.25,1.18,1.65,1.13,1,1,1.25,0,0,6,-0.18,0.24,0.29,0.47,0.13,0.13,0.75,0.59,0.76,0.25,1,1,0.5,3,3,5,-0.24,0.6898913222,0.3101086778
2014,19,gyeongnam_fc,busan_ipark,0,1,0,0.11,0.44,0.44,0.22,0.44,0.33,0.78,1.61,1,1.33,0.78,1.11,1,1,1,-0.33,0.17,0.33,0.5,0.11,0.11,0.78,0.72,1.44,0.33,1.67,0.83,0.44,1,1,2,-0.33,0.6365368979,0.3634631021
2014,19,fc_seoul,ulsan_hyundai,0,0,1,0.28,0.39,0.33,0.44,0.22,0.33,0.83,0.78,0.89,0.56,1.22,1.56,1,5,9,-0.06,0.33,0.33,0.33,0.22,0.33,0.44,1.11,0.89,0.67,1,1.33,1,0,4,4,0,0.6009347015,0.3990652985
2014,20,busan_ipark,fc_seoul,0,0,1,0.16,0.37,0.47,0.22,0.56,0.22,0.74,1.42,1.11,1.22,0.84,1.22,1,2,3,-0.32,0.26,0.37,0.37,0.11,0.56,0.33,0.79,0.79,0.78,1,1.16,0.89,0,4,8,-0.11,0.6167261838,0.3832738162
2014,20,seongnam_fc,jeonbuk_fc,0,0,1,0.21,0.32,0.47,0.33,0.44,0.22,0.58,0.79,0.89,0.56,0.95,1.44,0,4,4,-0.26,0.58,0.26,0.16,0.44,0.33,0.22,1.74,0.68,1.11,0.56,2,1.67,3,7,13,0.42,0.7563031078,0.2436968922
2014,20,sangju_sangmu,pohang_steelers,0,0,1,0.21,0.47,0.32,0.22,0.56,0.22,1.26,1.63,1.11,1,1.11,1.22,3,4,4,-0.11,0.58,0.21,0.21,0.33,0.33,0.33,1.68,0.95,1.22,1.44,1.95,1.33,3,4,10,0.37,0.7238634659,0.2761365341
2014,21,pohang_steelers,jeonbuk_fc,0,0,1,0.6,0.2,0.2,0.8,0.1,0.1,1.7,0.9,2.1,0.5,2,2.5,3,6,10,0.4,0.6,0.25,0.15,0.5,0.3,0.2,1.8,0.65,1.3,0.5,2.05,1.8,3,9,13,0.45,0.6268644895,0.3731355105
2014,22,incheon_united,jeju_united,0,1,0,0.19,0.38,0.43,0.3,0.4,0.3,0.81,1.38,0.7,0.7,0.95,1.3,0,6,10,-0.24,0.43,0.33,0.24,0.3,0.4,0.3,1.05,0.9,0.9,1.2,1.62,1.3,3,3,7,0.19,0.714591593,0.285408407
2014,22,busan_ipark,jeonnam_dragons,0,0,1,0.19,0.33,0.48,0.2,0.5,0.3,0.86,1.48,1,1.3,0.9,1.1,3,4,5,-0.29,0.48,0.14,0.38,0.4,0.1,0.5,1.38,1.33,0.8,1.2,1.57,1.3,3,3,3,0.1,0.7694365584,0.2305634416
2014,22,gyeongnam_fc,pohang_steelers,0,1,0,0.14,0.43,0.43,0.2,0.5,0.3,0.86,1.57,1,1.3,0.86,1.1,3,4,5,-0.29,0.57,0.19,0.24,0.4,0.3,0.3,1.62,0.95,1.3,1.3,1.9,1.5,0,6,7,0.33,0.747412234,0.252587766
2014,23,ulsan_hyundai,pohang_steelers,0,0,1,0.41,0.27,0.32,0.55,0.27,0.18,1.14,0.77,1.64,0.64,1.5,1.91,3,6,9,0.09,0.55,0.23,0.23,0.36,0.36,0.27,1.55,0.91,1.18,1.18,1.86,1.45,1,4,7,0.32,0.6021331186,0.3978668814
2014,23,sangju_sangmu,seongnam_fc,0,1,0,0.18,0.41,0.41,0.18,0.45,0.36,1.14,1.77,1,1.27,0.95,1,0,0,4,-0.23,0.18,0.32,0.5,0.09,0.27,0.64,0.64,1.05,0.36,1,0.86,0.55,1,1,2,-0.32,0.6331870652,0.3668129348
2014,23,gyeongnam_fc,suwon_bluewings,0,0,1,0.14,0.45,0.41,0.18,0.55,0.27,0.82,1.5,0.91,1.18,0.86,1.09,1,4,6,-0.27,0.45,0.27,0.27,0.27,0.27,0.45,1.45,1.18,1.36,1.55,1.64,1.09,1,4,7,0.18,0.710254402,0.289745598
2014,25,seongnam_fc,fc_seoul,0,0,1,0.21,0.33,0.46,0.33,0.33,0.33,0.71,1,1,1,0.96,1.33,3,5,5,-0.25,0.38,0.33,0.29,0.33,0.42,0.25,1.04,0.71,1,0.83,1.46,1.42,3,7,13,0.08,0.6661723956,0.3338276044
2014,25,gyeongnam_fc,incheon_united,0,1,0,0.13,0.42,0.46,0.17,0.5,0.33,0.79,1.5,0.83,1.17,0.79,1,0,1,4,-0.33,0.21,0.38,0.42,0.08,0.33,0.58,0.83,1.29,0.83,2,1,0.58,0,4,7,-0.21,0.574331897,0.425668103
2014,25,sangju_sangmu,jeju_united,0,0,1,0.17,0.42,0.42,0.17,0.5,0.33,1.08,1.75,1,1.25,0.92,1,0,1,1,-0.25,0.42,0.38,0.21,0.25,0.5,0.25,1.17,0.88,0.75,1,1.63,1.25,3,5,8,0.21,0.7261471207,0.2738528793
2014,25,busan_ipark,jeonbuk_fc,0,1,0,0.17,0.33,0.5,0.18,0.45,0.36,0.79,1.5,0.91,1.27,0.83,1,1,1,4,-0.33,0.58,0.21,0.21,0.5,0.25,0.25,1.75,0.71,1.33,0.58,1.96,1.75,3,3,9,0.38,0.8065095598,0.1934904402
2014,25,jeonnam_dragons,pohang_steelers,0,0,1,0.5,0.13,0.38,0.58,0.17,0.25,1.42,1.46,1.92,1.42,1.63,1.92,0,6,9,0.13,0.54,0.21,0.25,0.42,0.33,0.25,1.5,0.92,1.25,1.17,1.83,1.58,0,4,7,0.29,0.6262019579,0.3737980421
2014,26,jeju_united,suwon_bluewings,0,1,0,0.44,0.36,0.2,0.58,0.25,0.17,1.2,0.88,1.58,0.75,1.68,2,3,7,11,0.24,0.48,0.28,0.24,0.33,0.25,0.42,1.44,1.08,1.33,1.42,1.72,1.25,3,7,8,0.24,0.6267163576,0.3732836424
2014,26,busan_ipark,ulsan_hyundai,0,0,1,0.16,0.36,0.48,0.17,0.5,0.33,0.8,1.48,0.92,1.25,0.84,1,1,2,5,-0.32,0.4,0.24,0.36,0.25,0.25,0.5,1.12,0.88,0.58,1,1.44,1,0,3,6,0.04,0.6874768627,0.3125231373
2014,27,seongnam_fc,jeju_united,0,1,0,0.19,0.31,0.5,0.31,0.31,0.38,0.69,1.04,1,1.08,0.88,1.23,0,3,5,-0.31,0.42,0.38,0.19,0.31,0.46,0.23,1.15,0.85,0.85,1,1.65,1.38,1,7,9,0.23,0.6760846989,0.3239153011
2014,28,pohang_steelers,jeonbuk_fc,0,1,0,0.56,0.19,0.26,0.69,0.08,0.23,1.44,0.89,1.69,0.62,1.85,2.15,0,6,9,0.3,0.56,0.26,0.19,0.46,0.31,0.23,1.63,0.67,1.31,0.62,1.93,1.69,1,5,8,0.37,0.6005339654,0.3994660346
2014,28,sangju_sangmu,suwon_bluewings,0,0,1,0.19,0.37,0.44,0.21,0.43,0.36,1.04,1.67,1,1.21,0.93,1.07,0,3,4,-0.26,0.48,0.3,0.22,0.31,0.31,0.38,1.41,1.04,1.23,1.31,1.74,1.23,3,7,11,0.26,0.7385563671,0.2614436329
2014,28,jeonnam_dragons,ulsan_hyundai,0,1,0,0.48,0.11,0.41,0.57,0.14,0.29,1.33,1.41,1.79,1.36,1.56,1.86,3,3,6,0.07,0.41,0.26,0.33,0.31,0.23,0.46,1.19,0.89,0.77,1,1.48,1.15,1,4,7,0.07,0.6147759363,0.3852240637
2014,30,seongnam_fc,jeonbuk_fc,0,0,1,0.21,0.31,0.48,0.33,0.33,0.33,0.69,1,1,1,0.93,1.33,3,4,4,-0.28,0.55,0.28,0.17,0.43,0.36,0.21,1.66,0.69,1.36,0.71,1.93,1.64,3,5,9,0.38,0.7599748586,0.2400251414
2014,31,gyeongnam_fc,seongnam_fc,0,0,1,0.17,0.43,0.4,0.27,0.47,0.27,0.77,1.3,0.87,1,0.93,1.27,1,5,8,-0.23,0.2,0.3,0.5,0.07,0.29,0.64,0.67,1,0.36,1,0.9,0.5,0,3,4,-0.3,0.5916784149,0.4083215851
2014,32,jeonnam_dragons,fc_seoul,0,0,1,0.42,0.16,0.42,0.5,0.25,0.25,1.23,1.35,1.63,1.25,1.42,1.75,0,1,5,0,0.39,0.32,0.29,0.38,0.38,0.25,1.1,0.71,1.06,0.75,1.48,1.5,0,3,5,0.1,0.5997489894,0.4002510106
2014,32,incheon_united,jeonbuk_fc,0,0,1,0.26,0.39,0.35,0.43,0.36,0.21,0.9,1.19,0.93,0.57,1.16,1.64,3,7,11,-0.1,0.58,0.26,0.16,0.47,0.33,0.2,1.61,0.65,1.33,0.67,2,1.73,3,9,11,0.42,0.7542178282,0.2457821718
2014,33,incheon_united,jeonnam_dragons,0,1,0,0.25,0.38,0.38,0.4,0.33,0.27,0.88,1.22,0.87,0.67,1.13,1.53,0,6,10,-0.13,0.41,0.16,0.44,0.33,0.07,0.6,1.22,1.38,0.8,1.47,1.38,1.07,0,1,2,-0.03,0.6125062258,0.3874937742
2014,33,seongnam_fc,ulsan_hyundai,0,0,1,0.22,0.31,0.47,0.31,0.31,0.38,0.75,1,0.94,1,0.97,1.25,1,4,7,-0.25,0.38,0.25,0.38,0.25,0.25,0.5,1.09,0.97,0.69,1,1.38,1,3,3,4,0,0.7011981678,0.2988018322
2015,6,busan_ipark,jeonbuk_fc,0,0,1,0.2,0.2,0.6,0.5,0,0.5,0.8,1.2,1.5,1.5,0.8,1.5,0,0,4,-0.4,0.8,0.2,0,0.67,0.33,0,1.6,0.6,1.67,1,2.6,2.33,3,7,13,0.8,0.8393507236,0.1606492764
2015,7,busan_ipark,jeonnam_dragons,0,0,1,0.17,0.17,0.67,0.33,0,0.67,0.83,1.33,1.33,1.67,0.67,1,0,0,1,-0.5,0.17,0.67,0.17,0,0.67,0.33,0.67,1,0.33,1.33,1.17,0.67,0,4,6,0,0.6294075134,0.3705924866
2015,7,daejeon,pohang_steelers,0,0,1,0,0.17,0.83,0,0.33,0.67,0.33,2.33,0.67,2.33,0.17,0.33,0,1,1,-0.83,0.5,0,0.5,0.33,0,0.67,1.5,1.33,0.33,0.67,1.5,1,3,3,6,0,0.9075018017,0.0924981983
2015,7,gwangju_fc,seongnam_fc,0,1,0,0.33,0.17,0.5,0,0,1,1.67,1.83,2,3,1.17,0,0,0,6,-0.17,0.33,0.33,0.33,0.5,0,0.5,1,1,2,1.5,1.33,1.5,1,7,8,0,0.7070041923,0.2929958077
2015,7,incheon_united,ulsan_hyundai,0,1,0,0,0.67,0.33,0,1,0,0.67,1,1,1,0.67,1,1,2,3,-0.33,0.5,0.5,0,0.5,0.5,0,1.67,0.67,2.5,1.5,2,2,1,5,9,0.5,0.7250946161,0.2749053839
2015,8,seongnam_fc,jeju_united,0,1,0,0.29,0.43,0.29,0.25,0.5,0.25,0.86,0.86,0.5,0.75,1.29,1.25,1,5,8,0,0.43,0.29,0.29,0,0.33,0.67,1.29,0.57,0.33,1,1.57,0.33,0,6,9,0.14,0.6675983449,0.3324016551
2015,8,incheon_united,pohang_steelers,0,1,0,0,0.71,0.29,0,1,0,0.71,1,1,1,0.71,1,1,3,4,-0.29,0.57,0,0.43,0.5,0,0.5,1.57,1.14,0.75,0.5,1.71,1.5,3,6,9,0.14,0.7836614013,0.2163385987
2015,9,daejeon,incheon_united,0,0,1,0.13,0.13,0.75,0,0.25,0.75,0.5,2.13,0.5,2.25,0.5,0.25,3,3,4,-0.63,0,0.75,0.25,0,0.33,0.67,0.75,1,0.33,1,0.75,0.33,1,3,4,-0.25,0.777769512,0.222230488
2015,9,fc_seoul,seongnam_fc,0,1,0,0.25,0.25,0.5,0.67,0,0.33,0.88,1.63,1,0.67,1,2,1,4,8,-0.25,0.25,0.5,0.25,0.33,0.33,0.33,0.88,0.88,1.33,1,1.25,1.33,1,3,9,0,0.6598874148,0.3401125852
2015,10,busan_ipark,fc_seoul,0,0,1,0.22,0.22,0.56,0.25,0,0.75,0.89,1.33,1,1.75,0.89,0.75,3,4,4,-0.33,0.22,0.33,0.44,0,0.4,0.6,0.89,1.56,0.8,2.2,1,0.4,1,2,6,-0.22,0.5927857703,0.4072142297
2015,10,ulsan_hyundai,jeonbuk_fc,0,0,1,0.33,0.56,0.11,0.4,0.6,0,1.44,0.89,1.2,0.4,1.56,1.8,0,2,4,0.22,0.78,0.11,0.11,0.6,0.2,0.2,1.56,0.67,1.6,1.2,2.44,2,3,6,12,0.67,0.6862388763,0.3137611237
2015,10,gwangju_fc,suwon_bluewings,0,0,1,0.33,0.33,0.33,0.25,0.5,0.25,1.56,1.56,1.5,1.5,1.33,1.25,3,5,5,0,0.44,0.22,0.33,0.25,0.5,0.25,1.67,1.22,1.25,1.25,1.56,1.25,0,3,5,0.11,0.62258212,0.37741788
2015,11,busan_ipark,incheon_united,0,0,1,0.2,0.2,0.6,0.2,0,0.8,0.8,1.3,0.8,1.6,0.8,0.6,0,4,4,-0.4,0.2,0.6,0.2,0.25,0.25,0.5,0.9,0.9,0.75,1,1.2,1,3,7,9,0,0.7366524237,0.2633475763
2015,11,gwangju_fc,pohang_steelers,0,1,0,0.3,0.3,0.4,0.2,0.4,0.4,1.4,1.6,1.2,1.6,1.2,1,0,4,5,-0.1,0.4,0.2,0.4,0.4,0.2,0.4,1.5,1.3,0.8,0.6,1.4,1.4,1,2,8,0,0.6574208168,0.3425791832
2015,12,daejeon,fc_seoul,0,0,1,0.09,0.18,0.73,0,0.2,0.8,0.55,1.91,0.6,2.2,0.45,0.2,0,1,4,-0.64,0.36,0.27,0.36,0.17,0.33,0.5,1.09,1.27,0.83,1.83,1.36,0.83,3,7,8,0,0.823411591,0.176588409
2015,12,ulsan_hyundai,pohang_steelers,0,1,0,0.27,0.45,0.27,0.33,0.5,0.17,1.27,1,1.17,0.67,1.27,1.5,0,0,2,0,0.36,0.27,0.36,0.33,0.33,0.33,1.36,1.18,0.67,0.5,1.36,1.33,1,2,6,0,0.5767914133,0.4232085867
2015,13,incheon_united,suwon_bluewings,0,1,0,0.25,0.5,0.25,0.17,0.83,0,0.92,0.92,1,0.83,1.25,1.33,0,6,10,0,0.5,0.25,0.25,0.4,0.4,0.2,1.58,1,1.4,1,1.75,1.6,1,7,7,0.25,0.6800397806,0.3199602194
2015,13,fc_seoul,ulsan_hyundai,0,1,0,0.42,0.25,0.33,0.6,0.2,0.2,1.17,1.25,1.4,0.6,1.5,2,3,9,11,0.08,0.25,0.5,0.25,0.2,0.4,0.4,1.33,1.08,1.4,1.4,1.25,1,1,1,2,0,0.5929069195,0.4070930805
2015,14,jeonnam_dragons,gwangju_fc,0,0,1,0.31,0.38,0.31,0.5,0.5,0,1.15,1.31,1.33,0.67,1.31,2,3,3,4,0,0.31,0.31,0.38,0.4,0.2,0.4,1.15,1.31,1.6,1.6,1.23,1.4,3,4,7,-0.08,0.6104884171,0.3895115829
2015,14,pohang_steelers,jeonbuk_fc,0,1,0,0.38,0.31,0.31,0.5,0.17,0.33,1.46,1.23,2.17,1.83,1.46,1.67,3,5,6,0.08,0.77,0.08,0.15,0.57,0.14,0.29,1.54,0.77,1.57,1.29,2.38,1.86,0,6,12,0.62,0.6798577374,0.3201422626
2015,14,daejeon,suwon_bluewings,0,0,1,0.08,0.15,0.77,0,0.17,0.83,0.62,1.92,0.67,2.17,0.38,0.17,0,0,1,-0.69,0.46,0.31,0.23,0.33,0.5,0.17,1.54,1,1.33,1,1.69,1.5,1,5,8,0.23,0.8259474257,0.1740525743
2015,15,daejeon,busan_ipark,0,1,0,0.07,0.14,0.79,0,0.14,0.86,0.64,1.93,0.71,2.14,0.36,0.14,0,0,1,-0.71,0.29,0.14,0.57,0.29,0.29,0.43,0.86,1.29,0.86,1.14,1,1.14,3,6,6,-0.29,0.80627512,0.19372488
2015,15,seongnam_fc,pohang_steelers,0,0,1,0.29,0.5,0.21,0.43,0.43,0.14,1.21,1.14,0.86,0.71,1.36,1.71,0,4,8,0.07,0.36,0.36,0.29,0.29,0.43,0.29,1.36,1.14,0.86,0.71,1.43,1.29,1,5,7,0.07,0.6049500003,0.3950499997
2015,16,daejeon,gwangju_fc,0,1,0,0.07,0.2,0.73,0,0.25,0.75,0.6,1.8,0.63,1.88,0.4,0.25,1,1,1,-0.67,0.4,0.27,0.33,0.57,0.14,0.29,1.2,1.2,1.57,1.29,1.47,1.86,3,9,10,0.07,0.8215925852,0.1784074148
2015,16,jeju_united,suwon_bluewings,0,0,1,0.4,0.2,0.4,0.86,0.14,0,1.27,1.07,2.43,1,1.4,2.71,0,3,6,0,0.47,0.27,0.27,0.43,0.43,0.14,1.47,1,1.43,1,1.67,1.71,0,4,8,0.2,0.5802368189,0.4197631811
2015,17,seongnam_fc,gwangju_fc,0,1,0,0.25,0.44,0.31,0.38,0.38,0.25,1.13,1.25,0.75,0.88,1.19,1.5,0,0,4,-0.06,0.38,0.31,0.31,0.5,0.25,0.25,1.13,1.13,1.38,1.13,1.44,1.75,1,7,10,0.06,0.6089924172,0.3910075828
2015,17,ulsan_hyundai,incheon_united,0,1,0,0.25,0.44,0.31,0.38,0.5,0.13,1.19,1,1.38,0.75,1.19,1.63,0,3,5,-0.06,0.25,0.44,0.31,0.38,0.13,0.5,0.94,0.94,0.88,0.88,1.19,1.25,3,3,4,-0.06,0.6316155327,0.3683844673
2015,17,daejeon,jeju_united,0,1,0,0.06,0.25,0.69,0,0.33,0.67,0.56,1.69,0.56,1.67,0.44,0.33,1,2,2,-0.63,0.38,0.19,0.44,0,0.25,0.75,1.38,1.25,0.25,1.13,1.31,0.25,0,3,6,-0.06,0.7708323592,0.2291676408
2015,17,suwon_bluewings,jeonbuk_fc,0,1,0,0.5,0.25,0.25,0.5,0.13,0.38,1.63,1.13,1.5,1,1.75,1.63,3,6,8,0.25,0.69,0.13,0.19,0.5,0.25,0.25,1.44,0.81,1.38,1.13,2.19,1.75,3,4,7,0.5,0.6833793519,0.3166206481
2015,17,busan_ipark,pohang_steelers,0,0,1,0.25,0.25,0.5,0.29,0,0.71,0.75,1.13,0.86,1.43,1,0.86,1,5,8,-0.25,0.38,0.31,0.31,0.38,0.38,0.25,1.31,1.13,1,0.63,1.44,1.5,0,4,8,0.06,0.6595856063,0.3404143937
2015,18,busan_ipark,jeju_united,0,0,1,0.24,0.24,0.53,0.25,0,0.75,0.76,1.18,0.88,1.5,0.94,0.75,0,2,5,-0.29,0.35,0.24,0.41,0,0.33,0.67,1.41,1.29,0.44,1.22,1.29,0.33,1,1,4,-0.06,0.6946213072,0.3053786928
2015,18,fc_seoul,suwon_bluewings,0,1,0,0.41,0.29,0.29,0.5,0.38,0.13,1,1.06,1,0.38,1.53,1.88,0,4,8,0.12,0.47,0.29,0.24,0.5,0.38,0.13,1.65,1.18,1.75,1.25,1.71,1.88,1,4,8,0.24,0.6009221036,0.3990778964
2015,19,jeonnam_dragons,pohang_steelers,0,1,0,0.39,0.33,0.28,0.56,0.33,0.11,1.33,1.28,1.44,0.78,1.5,2,1,7,10,0.11,0.44,0.28,0.28,0.44,0.33,0.22,1.39,1.11,1.11,0.67,1.61,1.67,3,6,10,0.17,0.6449861614,0.3550138386
2015,20,jeju_united,incheon_united,0,1,0,0.37,0.21,0.42,0.67,0.11,0.22,1.53,1.42,2.44,1.67,1.32,2.11,0,4,4,-0.05,0.32,0.42,0.26,0.33,0.22,0.44,1,0.84,0.89,0.89,1.37,1.22,3,7,10,0.05,0.6498678098,0.3501321902
2015,20,daejeon,jeonbuk_fc,0,0,1,0.05,0.26,0.68,0,0.4,0.6,0.63,1.79,0.7,1.7,0.42,0.4,0,1,3,-0.63,0.63,0.21,0.16,0.44,0.33,0.22,1.53,0.95,1.44,1.22,2.11,1.67,3,5,8,0.47,0.8574292374,0.1425707626
2015,20,busan_ipark,seongnam_fc,0,0,1,0.21,0.21,0.58,0.22,0,0.78,0.79,1.32,0.89,1.67,0.84,0.67,0,0,2,-0.37,0.32,0.42,0.26,0.22,0.44,0.33,1.21,1.16,1.44,1.44,1.37,1.11,3,7,7,0.05,0.7388085405,0.2611914595
2015,20,pohang_steelers,suwon_bluewings,0,0,1,0.42,0.32,0.26,0.44,0.22,0.33,1.32,1.05,1.67,1.56,1.58,1.56,1,7,10,0.16,0.47,0.32,0.21,0.44,0.44,0.11,1.63,1.11,1.56,1.11,1.74,1.78,3,5,8,0.26,0.6478056536,0.3521943464
2015,21,seongnam_fc,fc_seoul,0,1,0,0.35,0.4,0.25,0.4,0.4,0.2,1.2,1.1,1,0.9,1.45,1.6,3,9,10,0.1,0.4,0.35,0.25,0.4,0.2,0.4,1.1,1.05,1.3,1.7,1.55,1.4,1,5,6,0.15,0.5867776722,0.4132223278
2015,21,pohang_steelers,jeju_united,0,0,1,0.4,0.3,0.3,0.4,0.2,0.4,1.25,1.05,1.5,1.5,1.5,1.4,0,4,7,0.1,0.35,0.25,0.4,0.1,0.3,0.6,1.45,1.35,0.7,1.2,1.3,0.6,1,4,5,-0.05,0.5984776335,0.4015223665
2015,22,jeju_united,jeonbuk_fc,0,0,1,0.38,0.24,0.38,0.6,0.2,0.2,1.57,1.43,2.2,1.5,1.38,2,3,4,8,0,0.62,0.24,0.14,0.5,0.3,0.2,1.62,1.05,1.7,1.4,2.1,1.8,1,7,9,0.48,0.6729858409,0.3270141591
2015,22,daejeon,jeonnam_dragons,0,0,1,0.05,0.24,0.71,0,0.36,0.64,0.76,2,0.91,1.91,0.38,0.36,0,0,1,-0.67,0.38,0.33,0.29,0.2,0.3,0.5,1.24,1.19,1.1,1.7,1.48,0.9,0,4,8,0.1,0.7484409171,0.2515590829
2015,22,busan_ipark,suwon_bluewings,0,1,0,0.19,0.19,0.62,0.2,0,0.8,0.76,1.38,0.8,1.6,0.76,0.6,0,0,0,-0.43,0.52,0.29,0.19,0.5,0.4,0.1,1.57,1,1.5,1,1.86,1.9,3,9,11,0.33,0.7909294272,0.2090705728
2015,23,pohang_steelers,gwangju_fc,0,1,0,0.41,0.27,0.32,0.36,0.18,0.45,1.41,1.18,1.64,1.73,1.5,1.27,3,3,7,0.09,0.32,0.36,0.32,0.36,0.36,0.29,1.05,1.09,1.14,1.07,1.32,1.43,3,5,5,0,0.6192515407,0.3807484593
2015,23,ulsan_hyundai,seongnam_fc,0,1,0,0.23,0.36,0.41,0.33,0.42,0.25,1.18,1.14,1.33,0.83,1.05,1.42,0,3,3,-0.18,0.36,0.41,0.23,0.36,0.36,0.27,1.18,1.05,1.36,1.18,1.5,1.45,3,7,13,0.14,0.6094929801,0.3905070199
2015,24,ulsan_hyundai,fc_seoul,0,0,1,0.22,0.39,0.39,0.31,0.46,0.23,1.13,1.09,1.23,0.77,1.04,1.38,1,4,4,-0.17,0.39,0.35,0.26,0.36,0.27,0.36,1.13,1.09,1.27,1.64,1.52,1.36,3,4,8,0.13,0.6194663356,0.3805336644
2015,24,gwangju_fc,jeonnam_dragons,0,1,0,0.3,0.39,0.3,0.25,0.38,0.38,1,1.04,0.88,1.13,1.3,1.13,1,5,6,0,0.43,0.3,0.26,0.27,0.27,0.45,1.39,1.22,1.27,1.73,1.61,1.09,3,6,10,0.17,0.6439319978,0.3560680022
