home_team,away_team,home_win,draw,away_win,home_prob_total_wins,home_prob_total_draws,home_prob_total_loses,prob_total_home_wins,prob_total_home_draws,prob_total_home_loses,home_avg_total_goles_scored,home_avg_total_goles_conceded,avg_total_home_goles_scored,avg_total_home_goles_conceded,home_avg_total_points,avg_total_home_points,home_point_1_back,home_point_3_back,home_point_5_back,home_team_form,away_prob_total_wins,away_prob_total_draws,away_prob_total_loses,prob_total_away_wins,prob_total_away_draws,prob_total_away_loses,away_avg_total_goles_scored,away_avg_total_goles_conceded,avg_total_away_goles_scored,avg_total_away_goles_conceded,away_avg_total_points,avg_total_away_points,away_point_1_back,away_point_3_back,away_point_5_back,away_team_form
setubal,benfica,0,0,1,-0.304430842,0.3478164689,0.0993383493,-0.558234752,0.3582314579,0.3010820477,0.0317932613,1.0054153141,-0.378117971,1.0127317295,-0.265308143,-0.515969449,-0.930634868,0.0037996839,0.9450990754,-0.245868473,1.6411931395,-0.306862531,-1.54674784,1.9349027347,-0.732280624,-1.284884511,1.4465946817,-0.67915065,1.9653222901,-0.661530189,1.7188320242,1.8419032649,1.0784813921,1.0906172269,1.7386557121,1.7221118359
madeira,braga,0,1,0,-0.304430842,-0.314834837,0.5453403538,-0.558234752,0.3582314579,0.3010820477,0.8765182871,1.7337153516,0.9434315948,2.457185866,-0.416497371,-0.515969449,-0.1457924,0.4059555186,0.3629934722,-0.447713364,0.4401243435,-2.208221885,1.0278475382,0.2062411349,-1.543657216,0.9195079559,-0.185968362,-0.11632544,-1.128011838,-0.358791808,-0.026766149,-0.19047233,1.0784813921,0.6833535989,-0.30831043,-0.285421058
guimaraes,coimbra,1,0,0,0.4908858991,-0.977486142,0.0993383493,-0.558234752,-0.566694989,1.1484046627,-0.466377908,-1.058101459,-1.174232167,-0.065219119,0.3205501153,-0.770143545,1.4238925356,1.2102671878,0.0719406705,0.2154912768,-0.343181393,-0.306862531,0.5800918203,0.2062411349,-0.558414211,0.2124386741,-1.479297526,-0.11632544,-1.128011838,-0.96426857,-0.458473224,0.0773601126,-0.442374951,-0.131173657,-0.015886695,-0.486174348
belenenses,gdestoril,0,1,0,-1.152768699,0.9276363612,0.5453403538,-0.558234752,0.3582314579,0.3010820477,-1.137826005,0.0586252654,-0.648796797,0.3012841697,-0.983456975,-0.515969449,-0.930634868,-0.800511985,-1.092270536,-0.909073113,0.857887403,-0.968204915,-0.259450151,2.4807958715,-1.543657216,-1.160107579,1.12856292,0.0794398506,2.6458557982,-0.661530189,0.7052588914,2.1727551059,1.0784813921,0.6833535989,0.5689607739,0.6036292235
sporting,nacional,0,1,0,2.1345404976,-0.977486142,-1.573169168,1.0461219796,0.1269998462,-1.343720676,2.8692029635,-1.252314802,2.5356599868,-0.690430611,2.0592262359,1.2314774657,1.4238925356,2.014578857,2.4003630834,1.974425323,0.0223612841,0.9331544384,-0.707205869,0.2062411349,0.3688733225,-0.494630608,0.4712972792,-0.11632544,1.284788782,0.5316151953,0.2735518163,0.3294377057,1.0784813921,0.2760899709,-0.015886695,0.3741968927
fcporto,olhanense,1,0,0,1.7103715689,-0.314834837,-1.573169168,1.5527609476,-0.566694989,-1.343720676,1.5263067686,-1.252314802,0.9434315948,-1.509673255,1.7757464337,1.6127386107,1.4238925356,0.8081113532,0.3629934722,1.7725804325,-1.178707512,-0.306862531,1.4756032561,-1.294964991,1.3541163271,0.2124386741,-1.309680586,0.6422650607,-1.128011838,0.5316151953,-1.321887374,-0.978214809,-1.202803123,-1.760228169,-1.770429103,-1.375224629
arouca,belenenses,1,0,0,-0.834642003,-0.480497663,0.768341356,-1.360413118,-0.740118698,2.1950973048,-1.094506773,-0.499738097,-1.333455006,0.8618186108,-0.964558322,-1.723296408,1.4238925356,0.0037996839,-0.801217734,-0.851403145,-1.230927894,1.3464934283,0.4121834261,-1.294964991,0.9484280311,0.503584849,-1.267276351,-0.140796101,-1.27236743,-0.145094127,-1.002799536,-1.088498756,-0.442374951,-0.945700913,-1.185581633,-0.887680926
benfica,fcporto,1,0,0,1.8164138011,-0.480497663,-1.628919418,0.8772423237,0.3582314579,-1.343720676,1.5479663846,-0.839611448,0.6727527681,-0.431722407,1.8702397011,1.0726186553,1.4238925356,1.2102671878,1.8182574802,1.8302504012,1.7456339044,-0.472198127,-1.602717304,1.2980274085,0.1370514391,-1.284884511,1.7646264434,-1.364329167,1.6766111048,-0.661530189,1.8126813884,1.3850126272,1.0784813921,1.9051444829,0.8613845084,1.7794699186
coimbra,ferreira,1,0,0,-0.410473074,-0.480497663,0.768341356,-0.727114408,0.1269998462,0.7995071154,-1.54935871,0.2042852729,-1.333455006,0.8618186108,-0.567686598,-0.817801189,-0.930634868,-1.20266782,0.0719406705,-0.62072327,-1.230927894,-0.472198127,1.5875421855,-0.658089665,-0.732280624,1.0858771986,-1.118861529,1.449796884,-0.096900462,1.3685977784,-1.415736738,-0.867930862,-0.442374951,-1.352964541,-0.893157899,-1.489940795
braga,guimaraes,1,0,0,0.3318225508,-1.640137447,0.768341356,0.4550431837,-1.549429339,0.7995071154,-0.011525971,0.0100719295,0.4816853611,0.2366071188,-0.019625647,0.0876940308,-0.1457924,0.0037996839,0.0719406705,-0.217033489,0.6490058733,-1.050872713,0.0203971729,1.2980274085,-0.732280624,-0.66099985,-0.207170479,-1.193034538,0.5011441363,-1.427280212,0.4612505446,1.1644447332,1.0784813921,1.0906172269,0.8613845084,0.3455178514
ave,madeira,0,1,0,-0.039325262,-1.060317555,0.768341356,-1.360413118,-1.549429339,2.9427349063,-0.921229845,-0.329801421,-1.333455006,1.7888563402,-0.30310545,-1.945698742,-0.1457924,0.0037996839,-0.801217734,-0.418878379,-0.447622158,0.1891442565,0.4121834261,0.024276756,-0.732280624,0.503584849,0.8529353932,1.7923861424,0.5011441363,0.6028477556,-0.477243097,-0.19047233,-0.442374951,-0.538437285,0.5689607739,-0.457495306
olhanense,setubal,1,0,0,-1.205789815,-0.480497663,1.5488448639,-0.727114408,-1.549429339,2.1950973048,-1.397741398,1.05396865,-1.110543031,0.5599923733,-1.380328698,-1.262605858,-0.930634868,-1.604823654,-1.965428941,-1.456937816,-0.447622158,0.1891442565,0.4121834261,0.024276756,0.1370514391,-0.078707501,-0.207170479,1.0827369643,0.5011441363,0.6028477556,-0.477243097,0.0300955638,-1.202803123,-0.538437285,-0.015886695,-0.457495306
gdestoril,sporting,0,1,0,0.7029703634,-0.480497663,-0.402413906,-0.727114408,0.1269998462,0.7995071154,0.9198375192,-0.159864746,-0.187050564,0.8618186108,0.6418272246,-0.817801189,-0.1457924,1.2102671878,0.9450990754,0.5903460735,1.7456339044,-0.472198127,-1.602717304,2.4807958715,-1.543657216,-1.160107579,2.3794878494,-1.364329167,1.9653222901,-1.249198811,1.8126813884,2.1727551059,-0.442374951,1.0906172269,1.7386557121,1.7794699186
nacional,vicente,1,0,0,-0.039325262,1.3417934271,-0.84841591,-0.136035612,0.9363104873,-0.645925581,0.3133682699,-0.329801421,-0.187050564,-0.690430611,0.2449555014,0.0876940308,-0.1457924,0.4059555186,0.0719406705,0.388501183,-0.082079481,-0.472198127,0.4121834261,-0.658089665,0.1370514391,0.503584849,-0.652414946,0.2262638184,-0.385611647,0.3535337947,-0.195695004,-0.647362968,-1.202803123,-1.760228169,-1.770429103,-0.256742017
nacional,vicente,1,0,0,-0.039325262,1.3417934271,-0.84841591,-0.136035612,0.9363104873,-0.645925581,0.3133682699,-0.329801421,-0.187050564,-0.690430611,0.2449555014,0.0876940308,-0.1457924,0.4059555186,0.0719406705,0.388501183,-0.082079481,-0.472198127,0.4121834261,-0.658089665,0.1370514391,0.503584849,-0.652414946,0.2262638184,-0.385611647,0.3535337947,-0.195695004,-0.647362968,-1.202803123,-1.760228169,-1.770429103,-0.256742017
nacional,vicente,1,0,0,-0.039325262,1.3417934271,-0.84841591,-0.136035612,0.9363104873,-0.645925581,0.3133682699,-0.329801421,-0.187050564,-0.690430611,0.2449555014,0.0876940308,-0.1457924,0.4059555186,0.0719406705,0.388501183,-0.082079481,-0.472198127,0.4121834261,-0.658089665,0.1370514391,0.503584849,-0.652414946,0.2262638184,-0.385611647,0.3535337947,-0.195695004,-0.647362968,-1.202803123,-1.760228169,-1.770429103,-0.256742017
nacional,vicente,1,0,0,-0.039325262,1.3417934271,-0.84841591,-0.136035612,0.9363104873,-0.645925581,0.3133682699,-0.329801421,-0.187050564,-0.690430611,0.2449555014,0.0876940308,-0.1457924,0.4059555186,0.0719406705,0.388501183,-0.082079481,-0.472198127,0.4121834261,-0.658089665,0.1370514391,0.503584849,-0.652414946,0.2262638184,-0.385611647,0.3535337947,-0.195695004,-0.647362968,-1.202803123,-1.760228169,-1.770429103,-0.256742017
nacional,vicente,1,0,0,-0.039325262,1.3417934271,-0.84841591,-0.136035612,0.9363104873,-0.645925581,0.3133682699,-0.329801421,-0.187050564,-0.690430611,0.2449555014,0.0876940308,-0.1457924,0.4059555186,0.0719406705,0.388501183,-0.082079481,-0.472198127,0.4121834261,-0.658089665,0.1370514391,0.503584849,-0.652414946,0.2262638184,-0.385611647,0.3535337947,-0.195695004,-0.647362968,-1.202803123,-1.760228169,-1.770429103,-0.256742017
nacional,vicente,1,0,0,-0.039325262,1.3417934271,-0.84841591,-0.136035612,0.9363104873,-0.645925581,0.3133682699,-0.329801421,-0.187050564,-0.690430611,0.2449555014,0.0876940308,-0.1457924,0.4059555186,0.0719406705,0.388501183,-0.082079481,-0.472198127,0.4121834261,-0.658089665,0.1370514391,0.503584849,-0.652414946,0.2262638184,-0.385611647,0.3535337947,-0.195695004,-0.647362968,-1.202803123,-1.760228169,-1.770429103,-0.256742017
nacional,vicente,1,0,0,-0.039325262,1.3417934271,-0.84841591,-0.136035612,0.9363104873,-0.645925581,0.3133682699,-0.329801421,-0.187050564,-0.690430611,0.2449555014,0.0876940308,-0.1457924,0.4059555186,0.0719406705,0.388501183,-0.082079481,-0.472198127,0.4121834261,-0.658089665,0.1370514391,0.503584849,-0.652414946,0.2262638184,-0.385611647,0.3535337947,-0.195695004,-0.647362968,-1.202803123,-1.760228169,-1.770429103,-0.256742017
braga,ferreira,0,1,0,0.5439070151,-1.640137447,0.6010906043,0.7083626677,-1.549429339,0.5502945815,0.2483894218,-0.184141414,0.7523641877,-0.065219119,0.1882595409,0.3577540085,1.4238925356,1.2102671878,0.9450990754,-0.015188598,-1.283148277,-0.554865925,1.7554505798,-0.70358076,-0.790236095,1.2522464414,-0.928042472,1.7923861424,0.1711884961,1.79599314,-1.49081623,-0.978214809,-1.202803123,-1.352964541,-1.770429103,-1.575977919
nacional,gdestoril,0,1,0,0.1727592026,1.0932991875,-0.904166161,0.1595037858,0.6472709726,-0.695768088,0.4000067341,-0.499738097,-0.043750008,-0.862902746,0.4339420362,0.3577540085,1.4238925356,1.2102671878,0.6540462738,0.5615110892,0.492344726,0.0238086606,-0.48332801,1.9349027347,-0.732280624,-1.284884511,0.6197121013,-0.31209073,1.9653222901,-0.91084415,0.5175601631,1.8419032649,-0.442374951,0.2760899709,0.2765370393,0.5175920995
olhanense,guimaraes,0,0,1,-0.887663119,-0.563329076,1.3258438617,-0.347135182,-1.549429339,1.7963572507,-1.181145237,0.9568619783,-0.839864204,0.4737563054,-1.077950243,-0.83368707,1.4238925356,-0.398356151,-1.092270536,-1.168587973,0.492344726,-1.133540511,0.2442750319,0.9795897454,-0.790236095,-0.286669054,-0.355585301,-0.801503957,0.1711884961,-0.87522787,0.2547819434,0.802083193,-1.202803123,0.6833535989,0.8613845084,0.144764562
benfica,madeira,1,0,0,1.9224560332,-0.563329076,-1.628919418,1.0461219796,0.1269998462,-1.343720676,1.5479663846,-0.985271455,0.7205196199,-0.690430611,1.945834315,1.2314774657,1.4238925356,2.014578857,1.8182574802,1.9167553543,-0.552062923,0.5198154485,0.2442750319,-0.157687623,-0.094770444,0.2124386741,0.7681269234,1.6455621745,0.4186552263,0.460382635,-0.49601297,-0.19047233,-0.442374951,-0.538437285,-0.015886695,-0.428816265
fcporto,setubal,1,0,0,1.6043293368,-0.563329076,-1.294417915,1.6794206896,-0.740118698,-1.343720676,1.5479663846,-1.15520813,1.4051778285,-1.595909323,1.5678612453,1.6762821349,-0.930634868,0.8081113532,0.6540462738,1.5130655732,-0.552062923,0.0238086606,0.636061285,-0.157687623,-0.094770444,0.2124386741,-0.228372597,1.1561489483,0.4186552263,0.6740803158,-0.608632207,-0.19047233,-1.202803123,-1.760228169,-0.893157899,-0.629569554
arouca,sporting,0,0,1,-0.516515306,-0.563329076,0.6010906043,-0.895994064,-0.797926601,1.7963572507,-0.899570229,-0.669674772,-1.046853895,0.4737563054,-0.699977173,-1.230834096,1.4238925356,0.8081113532,0.0719406705,-0.591888285,1.5367523746,0.0238086606,-1.602717304,1.9349027347,-0.732280624,-1.284884511,2.0402539703,-1.462211812,1.3672776921,-1.427280212,1.6437525329,1.8419032649,-0.442374951,0.2760899709,1.153808243,1.6647537532
coimbra,vicente,1,0,0,-0.19838861,-0.563329076,0.6010906043,-0.347135182,-0.104231766,0.5502945815,-1.051187541,0.3013919445,-0.648796797,1.0127317295,-0.322004103,-0.436540044,1.4238925356,0.0037996839,0.0719406705,-0.390043395,-0.238740628,-0.554865925,0.636061285,-0.70358076,-0.094770444,0.7531387131,-0.77962765,0.3241464637,-0.61245615,0.460382635,-0.36462386,-0.773401764,-1.202803123,-1.760228169,-1.770429103,-0.428816265
coimbra,vicente,1,0,0,-0.19838861,-0.563329076,0.6010906043,-0.347135182,-0.104231766,0.5502945815,-1.051187541,0.3013919445,-0.648796797,1.0127317295,-0.322004103,-0.436540044,1.4238925356,0.0037996839,0.0719406705,-0.390043395,-0.238740628,-0.554865925,0.636061285,-0.70358076,-0.094770444,0.7531387131,-0.77962765,0.3241464637,-0.61245615,0.460382635,-0.36462386,-0.773401764,-1.202803123,-1.760228169,-1.770429103,-0.428816265
coimbra,vicente,1,0,0,-0.19838861,-0.563329076,0.6010906043,-0.347135182,-0.104231766,0.5502945815,-1.051187541,0.3013919445,-0.648796797,1.0127317295,-0.322004103,-0.436540044,1.4238925356,0.0037996839,0.0719406705,-0.390043395,-0.238740628,-0.554865925,0.636061285,-0.70358076,-0.094770444,0.7531387131,-0.77962765,0.3241464637,-0.61245615,0.460382635,-0.36462386,-0.773401764,-1.202803123,-1.760228169,-1.770429103,-0.428816265
coimbra,vicente,1,0,0,-0.19838861,-0.563329076,0.6010906043,-0.347135182,-0.104231766,0.5502945815,-1.051187541,0.3013919445,-0.648796797,1.0127317295,-0.322004103,-0.436540044,1.4238925356,0.0037996839,0.0719406705,-0.390043395,-0.238740628,-0.554865925,0.636061285,-0.70358076,-0.094770444,0.7531387131,-0.77962765,0.3241464637,-0.61245615,0.460382635,-0.36462386,-0.773401764,-1.202803123,-1.760228169,-1.770429103,-0.428816265
coimbra,vicente,1,0,0,-0.19838861,-0.563329076,0.6010906043,-0.347135182,-0.104231766,0.5502945815,-1.051187541,0.3013919445,-0.648796797,1.0127317295,-0.322004103,-0.436540044,1.4238925356,0.0037996839,0.0719406705,-0.390043395,-0.238740628,-0.554865925,0.636061285,-0.70358076,-0.094770444,0.7531387131,-0.77962765,0.3241464637,-0.61245615,0.460382635,-0.36462386,-0.773401764,-1.202803123,-1.760228169,-1.770429103,-0.428816265
coimbra,vicente,1,0,0,-0.19838861,-0.563329076,0.6010906043,-0.347135182,-0.104231766,0.5502945815,-1.051187541,0.3013919445,-0.648796797,1.0127317295,-0.322004103,-0.436540044,1.4238925356,0.0037996839,0.0719406705,-0.390043395,-0.238740628,-0.554865925,0.636061285,-0.70358076,-0.094770444,0.7531387131,-0.77962765,0.3241464637,-0.61245615,0.460382635,-0.36462386,-0.773401764,-1.202803123,-1.760228169,-1.770429103,-0.428816265
coimbra,vicente,1,0,0,-0.19838861,-0.563329076,0.6010906043,-0.347135182,-0.104231766,0.5502945815,-1.051187541,0.3013919445,-0.648796797,1.0127317295,-0.322004103,-0.436540044,1.4238925356,0.0037996839,0.0719406705,-0.390043395,-0.238740628,-0.554865925,0.636061285,-0.70358076,-0.094770444,0.7531387131,-0.77962765,0.3241464637,-0.61245615,0.460382635,-0.36462386,-0.773401764,-1.202803123,-1.760228169,-1.770429103,-0.428816265
coimbra,vicente,1,0,0,-0.19838861,-0.563329076,0.6010906043,-0.347135182,-0.104231766,0.5502945815,-1.051187541,0.3013919445,-0.648796797,1.0127317295,-0.322004103,-0.436540044,1.4238925356,0.0037996839,0.0719406705,-0.390043395,-0.238740628,-0.554865925,0.636061285,-0.70358076,-0.094770444,0.7531387131,-0.77962765,0.3241464637,-0.61245615,0.460382635,-0.36462386,-0.773401764,-1.202803123,-1.760228169,-1.770429103,-0.428816265
coimbra,vicente,1,0,0,-0.19838861,-0.563329076,0.6010906043,-0.347135182,-0.104231766,0.5502945815,-1.051187541,0.3013919445,-0.648796797,1.0127317295,-0.322004103,-0.436540044,1.4238925356,0.0037996839,0.0719406705,-0.390043395,-0.238740628,-0.554865925,0.636061285,-0.70358076,-0.094770444,0.7531387131,-0.77962765,0.3241464637,-0.61245615,0.460382635,-0.36462386,-0.773401764,-1.202803123,-1.760228169,-1.770429103,-0.428816265
gdestoril,arouca,0,1,0,0.3848436669,0.3478164689,-0.625414908,-0.895994064,0.6472709726,0.5502945815,0.7465605909,-0.184141414,-0.441807106,0.4737563054,0.4906379967,-0.83368707,-0.1457924,-0.398356151,0.6540462738,0.5326761048,-0.656503688,-0.637533723,0.8039696792,0.2062411349,0.3688733225,-0.494630608,-0.906840355,-0.48338536,-0.096900462,-1.249198811,-0.852640554,0.3294377057,-1.202803123,0.6833535989,-0.015886695,-0.772964761
setubal,ave,1,0,0,-0.622557539,-0.14917201,0.768341356,-0.727114408,0.1269998462,0.7995071154,-0.336420212,1.321011997,-0.648796797,1.1636448483,-0.699977173,-0.817801189,-0.930634868,-1.604823654,-1.092270536,-0.736063207,0.0223612841,-0.637533723,0.4681528908,1.2980274085,0.1370514391,-1.284884511,-0.906840355,-0.48338536,-0.096900462,-1.925908134,-0.158155259,1.3850126272,1.0784813921,0.2760899709,0.2765370393,-0.228062975
vicente,benfica,0,1,0,-0.304430842,-0.646160489,0.768341356,0.4550431837,-0.740118698,0.1017120206,-0.877910613,0.2528386087,-0.648796797,-0.065219119,-0.454294678,0.3259822464,-0.930634868,-1.604823654,-1.965428941,-0.563053301,1.9545154341,-0.637533723,-1.658686769,2.1168671137,-0.790236095,-1.326476821,1.4889989166,-1.095151892,1.9653222901,-0.87522787,1.962840371,1.983696911,1.0784813921,1.9051444829,1.7386557121,1.9228651253
vicente,benfica,0,1,0,-0.304430842,-0.646160489,0.768341356,0.4550431837,-0.740118698,0.1017120206,-0.877910613,0.2528386087,-0.648796797,-0.065219119,-0.454294678,0.3259822464,-0.930634868,-1.604823654,-1.965428941,-0.563053301,1.9545154341,-0.637533723,-1.658686769,2.1168671137,-0.790236095,-1.326476821,1.4889989166,-1.095151892,1.9653222901,-0.87522787,1.962840371,1.983696911,1.0784813921,1.9051444829,1.7386557121,1.9228651253
vicente,benfica,0,1,0,-0.304430842,-0.646160489,0.768341356,0.4550431837,-0.740118698,0.1017120206,-0.877910613,0.2528386087,-0.648796797,-0.065219119,-0.454294678,0.3259822464,-0.930634868,-1.604823654,-1.965428941,-0.563053301,1.9545154341,-0.637533723,-1.658686769,2.1168671137,-0.790236095,-1.326476821,1.4889989166,-1.095151892,1.9653222901,-0.87522787,1.962840371,1.983696911,1.0784813921,1.9051444829,1.7386557121,1.9228651253
vicente,benfica,0,1,0,-0.304430842,-0.646160489,0.768341356,0.4550431837,-0.740118698,0.1017120206,-0.877910613,0.2528386087,-0.648796797,-0.065219119,-0.454294678,0.3259822464,-0.930634868,-1.604823654,-1.965428941,-0.563053301,1.9545154341,-0.637533723,-1.658686769,2.1168671137,-0.790236095,-1.326476821,1.4889989166,-1.095151892,1.9653222901,-0.87522787,1.962840371,1.983696911,1.0784813921,1.9051444829,1.7386557121,1.9228651253
vicente,benfica,0,1,0,-0.304430842,-0.646160489,0.768341356,0.4550431837,-0.740118698,0.1017120206,-0.877910613,0.2528386087,-0.648796797,-0.065219119,-0.454294678,0.3259822464,-0.930634868,-1.604823654,-1.965428941,-0.563053301,1.9545154341,-0.637533723,-1.658686769,2.1168671137,-0.790236095,-1.326476821,1.4889989166,-1.095151892,1.9653222901,-0.87522787,1.962840371,1.983696911,1.0784813921,1.9051444829,1.7386557121,1.9228651253
vicente,benfica,0,1,0,-0.304430842,-0.646160489,0.768341356,0.4550431837,-0.740118698,0.1017120206,-0.877910613,0.2528386087,-0.648796797,-0.065219119,-0.454294678,0.3259822464,-0.930634868,-1.604823654,-1.965428941,-0.563053301,1.9545154341,-0.637533723,-1.658686769,2.1168671137,-0.790236095,-1.326476821,1.4889989166,-1.095151892,1.9653222901,-0.87522787,1.962840371,1.983696911,1.0784813921,1.9051444829,1.7386557121,1.9228651253
vicente,benfica,0,1,0,-0.304430842,-0.646160489,0.768341356,0.4550431837,-0.740118698,0.1017120206,-0.877910613,0.2528386087,-0.648796797,-0.065219119,-0.454294678,0.3259822464,-0.930634868,-1.604823654,-1.965428941,-0.563053301,1.9545154341,-0.637533723,-1.658686769,2.1168671137,-0.790236095,-1.326476821,1.4889989166,-1.095151892,1.9653222901,-0.87522787,1.962840371,1.983696911,1.0784813921,1.9051444829,1.7386557121,1.9228651253
vicente,benfica,0,1,0,-0.304430842,-0.646160489,0.768341356,0.4550431837,-0.740118698,0.1017120206,-0.877910613,0.2528386087,-0.648796797,-0.065219119,-0.454294678,0.3259822464,-0.930634868,-1.604823654,-1.965428941,-0.563053301,1.9545154341,-0.637533723,-1.658686769,2.1168671137,-0.790236095,-1.326476821,1.4889989166,-1.095151892,1.9653222901,-0.87522787,1.962840371,1.983696911,1.0784813921,1.9051444829,1.7386557121,1.9228651253
belenenses,braga,1,0,0,-1.258810932,0.9276363612,0.768341356,-0.727114408,0.9363104873,0.1017120206,-1.419401014,-0.038481406,-0.871708772,-0.065219119,-1.17244351,-0.579512973,-0.930634868,-1.20266782,-1.383323337,-1.110918004,0.3356835787,-1.133540511,0.4681528908,0.024276756,-0.732280624,0.503584849,0.1532655175,-0.165266763,-0.69494506,-0.145094127,0.085853088,-0.19047233,-0.442374951,0.2760899709,0.2765370393,-0.055988727
sporting,coimbra,0,1,0,1.7103715689,-0.14917201,-1.684669669,0.7083626677,0.6472709726,-1.343720676,2.1111164018,-1.39797481,1.9465354818,-0.862902746,1.7757464337,0.945531607,1.4238925356,0.4059555186,1.236151877,1.8014154169,0.0223612841,-0.637533723,0.4681528908,0.024276756,-0.732280624,0.503584849,-1.03405306,0.1283811732,-1.27236743,-0.412216228,-0.158155259,-0.19047233,1.0784813921,0.6833535989,-0.015886695,-0.228062975
madeira,fcporto,1,0,0,-0.622557539,0.3478164689,0.4338398527,-0.727114408,0.9363104873,0.1017120206,0.6166028946,1.63660868,0.9434315948,2.3925088152,-0.586585252,-0.579512973,-0.930634868,-0.800511985,-0.801217734,-0.563053301,1.6411931395,-0.637533723,-1.266900516,0.9795897454,-0.094770444,-0.827369093,1.6162116213,-1.24197586,1.2022998719,-0.430024368,1.6062127872,0.9911413879,1.0784813921,0.6833535989,1.4462319776,1.5500375878
ferreira,olhanense,1,0,0,-1.258810932,-0.14917201,1.4930946134,-1.360413118,0.1269998462,1.4973022101,-0.877910613,1.63660868,-1.556366981,0.8618186108,-1.399227352,-1.500894073,-0.1457924,-0.800511985,-1.383323337,-1.456937816,-0.969825982,-0.637533723,1.5315727208,-1.294964991,0.9484280311,0.503584849,-1.288478469,0.8869716738,-1.27236743,1.1192838175,-1.209268137,-1.088498756,-1.202803123,-0.538437285,-1.185581633,-1.317866547
ave,arouca,0,1,0,-0.092346378,-0.728991902,0.6010906043,-1.022653806,-0.913542407,1.9957272777,-0.986208693,-0.354078089,-1.174232167,1.1420858313,-0.246409489,-1.389692906,-0.930634868,0.0037996839,-0.510164933,-0.361208411,-0.70872407,-0.224194733,0.636061285,0.024276756,0.9484280311,-0.66099985,-0.885638237,-0.48338536,-0.096900462,-1.177966251,-0.852640554,0.2664183075,-0.442374951,-0.131173657,-0.015886695,-0.74428572
coimbra,gdestoril,0,0,1,-0.092346378,-0.232003423,0.266589101,-0.093815698,-0.277655474,0.3010820477,-1.094506773,-0.062758074,-0.648796797,0.6462284411,-0.151916222,-0.150594185,-0.1457924,1.2102671878,0.3629934722,-0.188198504,0.1790224314,0.6851510444,-0.651236404,1.5709739769,-0.094770444,-1.326476821,0.6197121013,-0.189737424,1.9653222901,-0.661530189,0.3674011804,1.5898256717,-0.442374951,-0.538437285,-0.015886695,0.4602340168
setubal,guimaraes,1,0,0,-0.410473074,-0.232003423,0.6010906043,-0.347135182,-0.104231766,0.5502945815,-0.206462515,1.0782453179,-0.441807106,0.754023526,-0.473193331,-0.436540044,1.4238925356,-0.398356151,-1.092270536,-0.534218317,0.492344726,-1.216208309,0.3002444966,1.2525363138,-0.906147036,-0.494630608,-0.376787419,-0.777033295,0.129944041,-1.053309271,0.2547819434,1.0384059366,-1.202803123,-0.538437285,0.5689607739,0.1160855206
olhanense,madeira,0,1,0,-0.993705351,-0.728991902,1.6045951145,-0.558234752,-1.549429339,1.9957272777,-1.224464469,1.0782453179,-0.999087044,0.4090792545,-1.248038124,-1.040203523,-0.930634868,-0.398356151,-1.092270536,-1.370432863,-0.447622158,0.1891442565,0.3002444966,-0.294160907,-0.268636857,0.4619925383,0.4924993966,1.3763849001,0.129944041,0.5316151953,-0.402163606,-0.363775676,1.0784813921,-0.131173657,-0.30831043,-0.400137224
braga,vicente,1,0,0,0.2257803187,-1.225980382,0.6010906043,0.4128232697,-0.913542407,0.3010820477,0.1617509576,-0.062758074,0.5931413485,-0.065219119,-0.038524301,0.1988951981,-0.930634868,0.0037996839,0.3629934722,-0.188198504,-0.447622158,-0.224194733,0.636061285,-0.794562949,-0.268636857,0.9195079559,-0.885638237,0.2262638184,-0.77743397,0.3357256546,-0.514782843,-0.883685711,-0.442374951,-1.352964541,-1.770429103,-0.572211472
braga,vicente,1,0,0,0.2257803187,-1.225980382,0.6010906043,0.4128232697,-0.913542407,0.3010820477,0.1617509576,-0.062758074,0.5931413485,-0.065219119,-0.038524301,0.1988951981,-0.930634868,0.0037996839,0.3629934722,-0.188198504,-0.447622158,-0.224194733,0.636061285,-0.794562949,-0.268636857,0.9195079559,-0.885638237,0.2262638184,-0.77743397,0.3357256546,-0.514782843,-0.883685711,-0.442374951,-1.352964541,-1.770429103,-0.572211472
braga,vicente,1,0,0,0.2257803187,-1.225980382,0.6010906043,0.4128232697,-0.913542407,0.3010820477,0.1617509576,-0.062758074,0.5931413485,-0.065219119,-0.038524301,0.1988951981,-0.930634868,0.0037996839,0.3629934722,-0.188198504,-0.447622158,-0.224194733,0.636061285,-0.794562949,-0.268636857,0.9195079559,-0.885638237,0.2262638184,-0.77743397,0.3357256546,-0.514782843,-0.883685711,-0.442374951,-1.352964541,-1.770429103,-0.572211472
braga,vicente,1,0,0,0.2257803187,-1.225980382,0.6010906043,0.4128232697,-0.913542407,0.3010820477,0.1617509576,-0.062758074,0.5931413485,-0.065219119,-0.038524301,0.1988951981,-0.930634868,0.0037996839,0.3629934722,-0.188198504,-0.447622158,-0.224194733,0.636061285,-0.794562949,-0.268636857,0.9195079559,-0.885638237,0.2262638184,-0.77743397,0.3357256546,-0.514782843,-0.883685711,-0.442374951,-1.352964541,-1.770429103,-0.572211472
